Count,Accel.X,Accel.Y,Accel.Z,Gyro.X,Gyro.Y,Gyro.Z
839,0.0139,0.0741,1.071,0.0229,-0.0346,-0.0834
840,0.0309,0.1292,1.0272,0.0225,-0.0346,-0.0877
841,0.0348,0.084,1.0575,0.0003,0.0104,-0.0288
842,0.0066,0.111,1.0382,0.0121,-0.0109,-0.0029
843,0.0212,0.0852,1.0468,0.0068,0.0083,-0.0133
844,0.0181,0.1214,1.0319,0.0206,-0.0096,-0.0031
845,-0.0007,0.0699,1.059,0.0109,0.0071,-0.0244
846,0.0157,0.1353,1.0324,0.0041,0.0053,-0.0333
847,0.027,0.0776,1.0434,0.0036,-0.0136,-0.0206
848,0.0362,0.1329,1.0327,0.023,-0.0072,0.0198
849,0.0239,0.0917,1.0465,0.026,0.0338,0.0668
850,0.0059,0.0898,1.0549,0.013,-0.0088,0.0386
851,0.017,0.0781,1.0583,-0.0089,0.0084,0.0067
852,0.0286,0.116,1.0311,0.0136,-0.0029,0.0076
853,-0.0019,0.0916,1.0554,0.0321,0.0055,0.0087
854,0.0181,0.1044,1.0546,0.0023,0.0007,-0.0337
855,0.0237,0.1248,1.0433,-0.0032,-0.0164,-0.0161
856,0.0218,0.1323,1.0333,0.0141,0.0011,0.0533
857,-0.0329,0.1749,1.0369,0.0473,-0.0137,-0.0113
858,0.0111,0.2425,1.0559,-0.0009,0.0346,-0.073
859,0.0731,0.2429,0.958,0.006,-0.0664,0.0507
860,-0.0978,0.2234,1.0832,0.0238,0.0738,-0.0264
861,0.0872,0.2646,0.988,0.018,0.0027,-0.0526
862,-0.0243,0.2593,1.0809,-0.0025,-0.0262,0.0446
863,0.0257,0.2532,0.9805,-0.0007,0.0025,-0.0091
864,0.0256,0.2153,1.0543,0.0453,-0.0345,-0.012
865,0.0176,0.2209,1.0341,0.0113,0.0324,0.0145
866,0.0287,0.1823,1.0385,-0.0133,-0.0164,-0.0216
867,0.0323,0.1299,1.0382,0.0003,0.0115,0.028
868,0.0157,0.1228,1.0331,0.037,-0.0161,0.0103
869,0.0389,0.1307,1.0574,0.01,0.006,-0.0218
870,0.036,0.1046,1.0391,-0.0154,-0.0189,0.0166
871,0.0156,0.1036,1.0358,0.0051,0.012,-0.0128
872,0.0446,0.118,1.0416,0.0372,0.0009,-0.0088
873,0.019,0.1131,1.0605,0.0055,-0.0056,0.0119
874,0.0322,0.1025,1.0355,-0.0158,-0.0069,-0.0149
875,0.0386,0.1074,1.0376,0.0197,-0.0048,-0.0019
876,0.0248,0.1042,1.0482,0.0285,0.0085,0.0041
877,0.03,0.1146,1.0551,0.0039,-0.008,-0.0128
878,0.0338,0.1083,1.04,-0.0144,-0.0041,0.0031
879,0.0253,0.1015,1.0339,0.0208,-0.0021,-0.0032
880,0.0359,0.1158,1.0519,0.0305,0.0045,-0.0051
881,0.0279,0.1102,1.0502,-0.0089,-0.0115,0.0063
882,0.032,0.1046,1.0386,-0.004,-0.0057,-0.0111
883,0.037,0.1081,1.0363,0.02,0.0008,0.0031
884,0.0284,0.111,1.0532,0.0256,-0.0004,0.0
885,0.0295,0.1127,1.0486,-0.0075,-0.0073,-0.0035
886,0.0347,0.1015,1.0338,-0.0045,-0.0056,0.0003
887,0.031,0.1097,1.0405,0.0296,0.0,-0.0001
888,0.0293,0.1146,1.0554,0.0172,-0.0001,-0.0044
889,0.0302,0.1121,1.0469,-0.0083,-0.0069,-0.0007
890,0.0302,0.104,1.0347,-0.0009,-0.0047,-0.0011
891,0.0343,0.1108,1.0408,0.0297,0.0044,-0.0041
892,0.0302,0.1084,1.0571,0.0136,-0.0016,0.0059
893,0.0284,0.1096,1.0427,-0.0126,-0.006,-0.0064
894,0.0338,0.1071,1.0351,0.0064,-0.0044,-0.0001
895,0.0288,0.1071,1.0461,0.029,0.0031,0.0008
896,0.0306,0.1114,1.0535,0.0105,-0.0016,-0.0039
897,0.0317,0.1131,1.0428,-0.0104,-0.0079,-0.0017
898,0.0331,0.0996,1.0353,0.0129,-0.0017,-0.0019
899,0.0316,0.1099,1.0455,0.0289,0.0007,-0.0016
900,0.029,0.1113,1.0521,0.0037,-0.0049,0.0005
901,0.0311,0.1046,1.0391,-0.0083,-0.0068,-0.0053
902,0.0324,0.1048,1.0375,0.0141,-0.0011,0.0012
903,0.0294,0.1126,1.049,0.0273,0.0011,-0.0029
904,0.0303,0.1124,1.0511,-0.0008,-0.0056,-0.0035
905,0.0325,0.1073,1.0386,-0.0077,-0.0057,-0.0003
906,0.0304,0.1108,1.0364,0.019,-0.0005,-0.0015
907,0.0305,0.1127,1.0486,0.0221,0.0007,-0.002
908,0.0453,0.0977,1.0573,-0.0011,-0.0073,-0.0085
909,0.0928,0.1323,1.0936,0.0932,0.0229,-0.0348
910,0.1171,0.176,1.1899,0.128,0.0095,-0.0123
911,0.1193,0.1351,1.1918,-0.07,-0.0097,-0.0198
912,0.132,0.1102,1.1373,-0.0297,-0.008,-0.0126
913,0.1521,0.1807,1.1667,0.1096,0.0333,-0.006
914,0.106,0.1075,1.2095,0.0001,-0.0169,0.0955
915,0.0413,0.033,1.1199,-0.1803,-0.0646,0.0419
916,0.0516,0.1181,1.0195,-0.0154,-0.0071,-0.1115
917,-0.0087,0.1813,1.0723,0.239,0.0703,0.0433
918,-0.0057,0.1541,1.1409,-0.0302,-0.0531,-0.0087
919,-0.0231,0.0975,1.0364,-0.1951,-0.0256,-0.0487
920,0.046,0.1164,0.9863,0.1109,-0.0008,-0.0099
921,-0.0254,0.123,1.1169,0.1855,0.0505,0.0353
922,0.0518,0.1262,1.1423,-0.0834,-0.0558,-0.0443
923,-0.0371,0.1409,1.0055,-0.1903,-0.0248,-0.0354
924,0.0825,-0.0122,0.9949,0.139,0.0216,-0.0306
925,-0.0103,0.1755,1.1343,0.2309,0.0469,0.0189
926,-0.0256,0.1969,1.1236,-0.169,-0.0704,-0.0012
927,-0.0329,0.1176,0.9685,-0.1904,-0.0425,-0.0453
928,0.058,0.0789,0.9853,0.2198,0.0527,-0.0558
929,0.0035,0.1298,1.1841,0.2114,0.0487,0.0173
930,0.0591,0.0901,1.1368,-0.2154,-0.077,-0.0264
931,0.0437,0.0309,0.9493,-0.2321,-0.0225,-0.004
932,0.0328,0.079,0.9864,0.2696,0.0253,-0.0176
933,0.0145,0.1229,1.2115,0.1953,0.073,0.0208
934,-0.0091,0.1916,1.0933,-0.2344,-0.1144,-0.041
935,0.0109,0.0718,0.9356,-0.1924,-0.0213,-0.0808
936,0.0911,0.0433,0.9756,0.2748,0.0768,0.0169
937,0.0219,0.1174,1.2104,0.198,0.0174,0.0375
938,-0.0035,0.1512,1.1055,-0.3088,-0.0811,-0.006
939,0.0524,0.0329,0.924,-0.1941,-0.0505,-0.0531
940,0.03,0.0659,0.9865,0.3165,0.0699,-0.006
941,0.0403,0.1284,1.1959,0.2117,0.0157,-0.002
942,0.0274,0.0967,1.1359,-0.3016,-0.0698,-0.0345
943,0.077,0.0493,0.9012,-0.2225,-0.0438,0.0069
944,0.0037,0.0927,0.9716,0.3024,0.0863,0.0214
945,0.0148,0.1791,1.1841,0.23,0.0268,0.0394
946,-0.0622,0.2012,1.1282,-0.2991,-0.0862,-0.0537
947,0.0728,0.0137,0.8787,-0.2097,-0.081,-0.0305
948,0.0573,0.0452,0.9927,0.3269,0.0971,0.0088
949,0.005,0.189,1.171,0.2109,0.0076,0.0571
950,-0.011,0.1373,1.1541,-0.3196,-0.0302,-0.0037
951,0.1292,-0.041,0.863,-0.2499,-0.1237,0.0035
952,0.0338,0.0486,0.9966,0.3274,0.0949,-0.0012
953,0.0256,0.1877,1.1701,0.2728,0.0306,0.0308
954,0.0195,0.0948,1.1476,-0.3232,-0.1104,-0.0045
955,0.064,0.0359,0.8798,-0.2558,-0.0614,-0.0297
956,0.0749,0.0139,0.9534,0.3132,0.0533,0.0571
957,-0.041,0.1886,1.2031,0.261,0.0345,0.0289
958,0.0424,0.1453,1.0934,-0.2782,-0.1268,-0.0285
959,0.0624,0.0231,0.9027,-0.2587,-0.0794,-0.0153
960,0.0971,-0.0312,0.9514,0.2751,0.0722,0.0875
961,-0.056,0.2231,1.1832,0.3087,-0.0085,0.0119
962,0.0488,0.1401,1.1198,-0.2802,-0.1028,-0.0005
963,0.0492,0.0386,0.9002,-0.2877,-0.0959,0.0103
964,0.0511,0.0676,0.9127,0.2949,0.0537,0.0577
965,-0.011,0.1216,1.1945,0.2999,-0.0217,0.0076
966,0.0768,0.1134,1.1285,-0.2304,-0.1346,-0.0222
967,0.0491,0.1019,0.8976,-0.3013,-0.0575,0.0126
968,0.0242,0.0568,0.9283,0.2403,0.0121,0.0816
969,-0.0108,0.1595,1.1769,0.3005,0.0698,-0.013
970,0.0032,0.2203,1.1078,-0.1842,-0.1322,0.031
971,0.0349,0.0261,0.9664,-0.2856,-0.0688,-0.0467
972,0.0499,0.127,0.8701,0.2493,-0.032,0.0722
973,-0.04,0.1765,1.1899,0.2903,0.1012,-0.0089
974,0.0213,0.166,1.1148,-0.1622,-0.1547,0.0228
975,0.0036,0.0817,0.9768,-0.3301,-0.008,-0.0495
976,0.025,0.1323,0.881,0.2206,-0.0427,0.0581
977,0.0076,0.0863,1.1777,0.2462,0.1356,-0.0168
978,0.0356,0.2328,1.0571,-0.234,-0.0752,0.029
979,0.0657,0.0371,0.8962,-0.3214,-0.0943,-0.0477
980,0.137,0.1093,0.7914,0.119,0.0944,-0.0197
981,-0.0146,0.1835,1.0688,0.2864,0.114,0.0329
982,0.0239,0.1498,1.0653,-0.1791,-0.0132,-0.0185
983,0.1096,0.0582,0.8842,-0.2892,-0.075,-0.0296
984,0.1252,0.0406,0.8295,0.1262,0.0897,0.0391
985,0.0827,0.1301,1.0325,0.2465,0.0719,0.012
986,0.1052,0.1429,1.0399,-0.1318,-0.0091,0.0088
987,0.1142,0.0619,0.9017,-0.2092,-0.0651,-0.0221
988,0.1207,0.0755,0.8644,0.1041,0.0248,0.0218
989,0.0539,0.1396,1.0302,0.2739,0.0292,0.0411
990,0.0514,0.1592,1.078,-0.0328,0.0001,0.0186
991,0.0496,0.0696,1.0141,-0.1927,-0.1166,-0.0141
992,0.0931,0.0594,0.9418,0.0743,0.0393,0.0246
993,0.0279,0.1358,1.0751,0.2138,0.0088,0.0348
994,0.0153,0.1569,1.1205,-0.0553,0.0237,-0.0045
995,0.0558,0.0898,1.0043,-0.164,-0.0563,-0.0281
996,0.0566,0.0799,0.9805,0.0672,0.0401,-0.0069
997,0.0356,0.1283,1.0741,0.1899,0.0341,0.0162
998,0.0259,0.146,1.116,-0.0585,-0.0092,-0.0156
999,0.0498,0.0958,1.0093,-0.1632,-0.0298,-0.0063
1000,0.0517,0.083,0.9773,0.0901,0.0237,0.0076
1001,0.0291,0.1331,1.0857,0.1551,0.0325,0.0001
1002,0.029,0.1411,1.1014,-0.0714,-0.0236,-0.0029
1003,0.0427,0.0948,1.0012,-0.1272,-0.0438,-0.0107
1004,0.0547,0.0876,0.9909,0.0916,0.0238,0.0
1005,0.0295,0.1339,1.0881,0.1417,0.0153,0.0115
1006,0.0301,0.1359,1.0923,-0.0846,-0.0268,-0.0085
1007,0.0537,0.0889,0.9951,-0.1024,-0.036,-0.0081
1008,0.0441,0.0969,1.0036,0.1093,0.0225,0.0064
1009,0.0355,0.1359,1.0871,0.1092,0.0225,0.002
1010,0.0338,0.1278,1.0793,-0.0888,-0.0304,-0.0037
1011,0.0488,0.0902,0.9963,-0.0832,-0.0156,-0.0099
1012,0.0485,0.0959,1.0123,0.1124,0.0218,0.002
1013,0.0308,0.1312,1.0917,0.0923,0.0186,0.0051
1014,0.0338,0.1282,1.0678,-0.0972,-0.0322,-0.0113
1015,0.049,0.0878,0.9975,-0.0558,-0.014,-0.0045
1016,0.0466,0.1019,1.0198,0.1164,0.0186,0.0033
1017,0.0309,0.136,1.095,0.0647,0.0081,0.0019
1018,0.0403,0.1188,1.0593,-0.096,-0.029,-0.0047
1019,0.0476,0.0916,0.9968,-0.0385,-0.0125,-0.0076
1020,0.0447,0.1077,1.0325,0.1148,0.026,0.0067
1021,0.031,0.1319,1.0908,0.045,0.0041,0.0
1022,0.0402,0.1174,1.0506,-0.0953,-0.0265,-0.0091
1023,0.0512,0.0905,0.9981,-0.016,-0.0083,-0.0007
1024,0.0377,0.1076,1.0475,0.1083,0.0184,0.0028
1025,0.0376,0.1376,1.0806,0.0256,0.0051,0.0007
1026,0.0381,0.1088,1.0502,-0.0832,-0.0379,-0.0087
1027,0.0477,0.0942,1.0024,-0.0065,0.0152,-0.0032
1028,0.0427,0.1141,1.0425,0.1055,0.0023,0.0036
1029,0.028,0.1305,1.0886,0.0073,0.0125,-0.0025
1030,0.045,0.1125,1.0303,-0.0796,-0.0341,-0.0048
1031,0.0435,0.0909,1.0101,0.0154,-0.0017,-0.0017
1032,0.043,0.121,1.0311,0.0826,0.0173,0.0031
1033,0.0941,0.135,0.9904,-0.127,-0.0385,-0.0538
1034,0.1641,0.1029,0.8223,-0.2336,-0.0273,-0.0394
1035,0.1699,0.017,0.8069,0.0944,0.0088,0.0248
1036,0.1613,0.0872,0.9055,0.1792,0.0474,0.0087
1037,0.1157,0.2007,0.9019,-0.0975,-0.0234,-0.0176
1038,0.1276,0.0477,0.8285,-0.0784,-0.0252,0.0836
1039,0.0595,0.033,0.9727,0.2735,0.1177,0.039
1040,-0.0814,0.3208,1.0801,0.223,-0.0244,0.0306
1041,0.0031,0.0823,1.0919,-0.2369,-0.0302,0.0076
1042,0.027,0.1415,0.9041,-0.1293,-0.0597,-0.0382
1043,0.0335,0.0105,1.0054,0.2502,0.0892,0.0545
1044,-0.0181,0.1915,1.1685,0.177,-0.0081,-0.012
1045,-0.0118,0.101,1.0922,-0.2643,-0.0395,-0.0164
1046,0.0521,0.1174,0.9033,-0.1111,-0.043,-0.0623
1047,0.1138,-0.0565,1.0275,0.2527,0.0955,0.0755
1048,-0.0673,0.2767,1.1578,0.1728,-0.0089,-0.036
1049,0.0007,0.1028,1.0892,-0.2526,-0.0394,0.0001
1050,0.0679,0.0636,0.9047,-0.1557,-0.064,-0.0585
1051,0.0168,0.0831,0.9892,0.2787,0.1073,0.0642
1052,-0.019,0.1929,1.1864,0.2039,-0.0092,-0.0389
1053,0.0111,0.0872,1.1056,-0.3049,-0.0429,-0.0089
1054,0.0604,0.0691,0.8926,-0.1634,-0.0591,-0.068
1055,0.0566,0.0596,1.0004,0.3242,0.1048,0.0623
1056,0.0091,0.1877,1.1906,0.1695,-0.0057,-0.0253
1057,-0.0405,0.1832,1.0858,-0.2643,-0.0427,-0.0162
1058,0.0637,0.0538,0.9001,-0.1774,-0.0498,-0.0951
1059,0.0614,0.0505,0.9787,0.3012,0.1411,0.088
1060,-0.0189,0.2176,1.2018,0.2268,-0.0282,-0.0389
1061,-0.0179,0.1337,1.0958,-0.3346,-0.0503,0.0039
1062,0.0814,-0.0129,0.9069,-0.1925,-0.0836,-0.0855
1063,-0.0021,0.0947,0.9836,0.3513,0.137,0.0519
1064,0.0351,0.1511,1.2202,0.1921,0.0003,-0.0574
1065,0.01,0.1005,1.1035,-0.3254,-0.0446,0.0212
1066,0.0724,0.0639,0.9213,-0.2586,0.0446,-0.0453
1067,0.0363,0.0737,0.9457,0.2718,0.1839,0.1194
1068,-0.0585,0.1755,1.2427,0.2362,0.0953,-0.0039
1069,-0.0145,0.1747,1.0581,-0.3157,-0.0658,-0.0348
1070,0.17,0.0151,0.8853,-0.3276,0.2226,-0.035
1071,0.0352,0.0575,1.0028,0.1628,0.4375,0.2116
1072,-0.0538,0.1315,1.1799,0.066,0.3655,0.1088
1073,0.0091,0.0468,1.1408,-0.355,0.2053,0.0381
1074,0.0419,0.0516,0.9316,-0.3551,0.223,-0.0009
1075,-0.032,0.0737,0.9749,0.1409,0.36,0.1213
1076,-0.0395,0.0556,1.2291,0.183,0.2429,0.0623
1077,-0.0544,0.0659,1.1486,-0.2233,-0.1767,0.0337
1078,0.0309,0.0806,0.8778,-0.2281,0.0039,-0.0828
1079,0.0237,0.0531,0.9976,0.2029,0.2285,0.1064
1080,-0.0823,0.1179,1.1922,0.1692,0.0711,0.0413
1081,0.0081,0.0092,1.1143,-0.2004,-0.1527,0.0233
1082,0.0703,0.0033,0.9374,-0.2079,0.0426,-0.0775
1083,-0.0035,0.0582,0.9918,0.1634,0.1642,0.1399
1084,-0.0908,0.0993,1.1996,0.234,0.0024,0.0178
1085,0.0213,0.0258,1.1135,-0.1742,-0.284,0.0278
1086,0.0076,0.1098,0.8931,-0.1668,-0.0029,-0.1085
1087,-0.0167,0.094,1.0135,0.2445,0.1573,0.1076
1088,-0.0712,0.0456,1.2169,0.1732,-0.1224,0.0515
1089,0.004,0.0428,1.0808,-0.1181,-0.3648,0.0016
1090,0.0137,0.0887,0.9298,-0.0545,-0.2156,-0.1061
1091,-0.0125,0.1174,0.9921,0.2782,-0.0242,0.0557
1092,-0.0898,0.182,1.1693,0.2047,0.012,-0.0248
1093,-0.033,0.1296,1.1078,-0.1663,-0.2478,0.0133
1094,0.0719,0.0006,0.92,-0.1635,-0.0627,-0.0356
1095,-0.0568,0.1291,1.032,0.2772,0.1138,0.0494
1096,-0.0503,0.1359,1.1828,0.1932,-0.1458,0.013
1097,0.0051,0.1945,1.0254,-0.1847,-0.0497,0.0317
1098,0.0298,0.1315,0.9272,-0.2746,0.3411,-0.0048
1099,-0.0063,0.0356,1.0385,-0.0261,0.4996,0.1903
1100,-0.1008,0.0073,1.2403,0.0615,0.181,0.1072
1101,-0.2029,0.1209,1.1417,-0.0005,-0.5208,0.0088
1102,-0.0059,0.0262,1.008,0.2218,-0.6775,-0.2632
1103,0.1364,0.1387,1.0539,0.4965,-0.482,-0.2395
1104,0.2161,0.1908,1.1995,0.1309,-0.02,-0.0891
1105,0.0117,0.1804,1.162,-0.2583,-0.063,0.1158
1106,0.0446,0.0765,0.9526,-0.1405,-0.0144,0.068
1107,0.0798,0.0759,1.1033,0.2017,0.0647,-0.0409
1108,0.0805,0.2152,1.1881,0.1586,0.0352,0.0253
1109,-0.0147,0.1658,1.1705,-0.2186,-0.0818,0.0144
1110,0.1164,0.031,1.0157,-0.1264,-0.0065,-0.0599
1111,0.1127,0.128,1.0964,0.2397,0.0336,-0.0055
1112,0.0411,0.1591,1.1843,0.0703,0.0378,0.049
1113,0.0427,0.1047,1.1278,-0.1939,-0.078,-0.0403
1114,0.0895,0.0693,0.9731,-0.1297,-0.0087,0.012
1115,0.0212,0.0585,1.027,0.1908,0.0238,0.0297
1116,0.0261,0.1583,1.1402,0.1302,0.0308,-0.0264
1117,0.0258,0.1287,1.0779,-0.2142,-0.0663,0.0105
1118,0.0278,0.0502,0.9639,-0.0718,-0.0165,-0.0099
1119,0.0347,0.1075,1.0132,0.2019,0.035,-0.0041
1120,0.0051,0.1403,1.1345,0.0786,0.0194,0.0109
1121,0.0184,0.1224,1.0594,-0.1707,-0.0541,-0.0132
1122,0.0371,0.0663,0.9648,-0.072,-0.017,-0.0047
1123,0.0269,0.1038,1.0311,0.211,0.0433,0.0052
1124,0.0034,0.1506,1.1209,0.0523,0.0095,0.0073
1125,0.0206,0.111,1.0558,-0.1704,-0.0481,-0.0186
1126,0.0338,0.0824,0.9692,-0.0257,-0.0069,-0.0016
1127,0.0178,0.0972,1.0406,0.1759,0.0364,0.0093
1128,0.0074,0.1558,1.1183,0.0461,0.0003,-0.0073
1129,0.0237,0.1061,1.0472,-0.1722,-0.0407,-0.0037
1130,0.0325,0.0679,0.9738,-0.0008,-0.0065,-0.0089
1131,0.0263,0.1127,1.0472,0.1716,0.0394,0.008
1132,0.0091,0.1363,1.1113,0.0123,-0.0052,0.004
1133,0.0211,0.1077,1.0398,-0.1449,-0.039,-0.013
1134,0.0295,0.0799,0.9814,0.0073,-0.0025,-0.0031
1135,0.0184,0.1174,1.0585,0.1695,0.0336,-0.0007
1136,0.0129,0.1419,1.1053,-0.0119,-0.0067,0.0017
1137,0.0236,0.0968,1.0302,-0.1354,-0.0379,-0.0077
1138,0.0327,0.0811,0.9879,0.036,0.0048,-0.0008
1139,0.017,0.1102,1.0688,0.1405,0.0306,0.0065
1140,0.0139,0.1438,1.0911,-0.0205,-0.0117,-0.0041
1141,0.021,0.0983,1.0245,-0.1269,-0.0349,-0.0049
1142,0.0331,0.0772,0.9955,0.0562,0.0108,-0.0045
1143,0.0173,0.1289,1.0698,0.1321,0.0214,0.0076
1144,0.0113,0.1272,1.0952,-0.0401,-0.0123,-0.0056
1145,0.0315,0.095,1.015,-0.1019,-0.031,-0.0083
1146,0.0255,0.0865,1.0062,0.0614,0.0071,0.0016
1147,0.0218,0.1248,1.0704,0.1194,0.0204,0.002
1148,0.0086,0.1262,1.0919,-0.0569,-0.0246,-0.0001
1149,0.028,0.0901,1.0126,-0.0927,-0.0123,-0.0067
1150,0.03,0.1011,1.0067,0.0819,0.0016,-0.0001
1151,0.0109,0.1258,1.0787,0.0909,0.0306,0.0051
1152,0.0186,0.1244,1.0707,-0.0567,-0.0312,-0.0055
1153,0.0232,0.0956,1.0148,-0.0731,-0.0148,-0.0075
1154,0.0286,0.0946,1.0146,0.0912,0.0166,-0.0024
1155,0.0137,0.1317,1.0831,0.0782,0.0099,0.0028
1156,0.0082,0.1794,1.059,-0.072,-0.0169,-0.0073
1157,0.024,0.2515,0.9966,-0.0473,-0.0234,-0.0346
1158,0.0424,0.2925,1.0085,0.0804,0.0308,0.0084
1159,-0.0067,0.2535,1.0681,0.0623,-0.0076,0.0334
1160,0.0042,0.2657,1.0536,-0.0852,-0.0157,-0.0463
1161,0.0569,0.2888,0.9946,-0.0407,-0.0185,-0.014
1162,0.0032,0.1627,1.0407,0.0995,0.0136,0.0783
1163,-0.0504,0.1442,1.0732,0.0378,-0.0059,-0.0111
1164,0.032,0.1743,1.0477,-0.0925,-0.0173,-0.0731
1165,0.0248,0.102,1.0057,-0.0169,-0.015,0.0888
1166,-0.0369,0.0827,1.0341,0.0933,0.0189,-0.0039
1167,0.0178,0.1694,1.0749,0.0297,-0.0007,-0.0794
1168,0.0155,0.1308,1.0454,-0.0908,-0.0206,0.066
1169,-0.035,0.059,1.0015,0.0088,-0.0204,0.0126
1170,0.0057,0.1299,1.0486,0.0834,0.0284,-0.0844
1171,0.0388,0.1353,1.0815,-0.0019,-0.0107,0.0394
1172,-0.0156,0.0618,1.0441,-0.0786,-0.0346,0.0406
1173,0.0123,0.062,1.0198,0.0072,0.0045,-0.0557
1174,0.0525,0.1121,1.0652,0.0752,0.0091,0.0164
1175,-0.0099,0.0686,1.0837,-0.0133,-0.0182,0.0505
1176,0.0176,0.0589,1.0353,-0.0656,-0.0184,-0.0754
1177,0.0501,0.1114,1.0236,0.0222,0.0039,0.0188
1178,-0.0124,0.0638,1.0546,0.0731,0.0108,0.0571
1179,-0.0096,0.0961,1.0698,-0.0178,-0.0224,-0.0698
1180,0.0475,0.1109,1.028,-0.0635,-0.0025,-0.023
1181,0.0093,0.0684,1.0253,0.0368,-0.0049,0.0632
1182,-0.0135,0.0505,1.0696,0.0663,0.0141,-0.0194
1183,0.0349,0.1447,1.0695,-0.0306,-0.0115,-0.0409
1184,0.0121,0.0526,1.0357,-0.0561,-0.0146,0.0566
1185,-0.0075,0.0563,1.0194,0.0543,-0.0032,-0.0321
1186,0.066,0.1028,1.079,0.0471,0.0277,-0.017
1187,0.0064,0.0867,1.0647,-0.0387,-0.0364,0.0707
1188,-0.0008,0.0269,1.0355,-0.0349,-0.0004,-0.0434
1189,0.05,0.1207,1.0365,0.0571,-0.0268,-0.0623
1190,0.0266,0.1048,1.0663,0.0551,0.0209,0.068
1191,-0.0253,0.0802,1.0514,-0.0274,-0.0342,0.0023
1192,0.0043,0.121,1.0399,-0.0306,0.004,-0.0684
1193,0.0297,0.1143,1.0222,0.0714,-0.0302,0.0453
1194,-0.041,0.0989,1.064,0.0575,0.0209,-0.0326
1195,0.0274,0.1352,1.0634,-0.0573,0.0293,-0.0905
1196,0.0154,0.1481,1.0358,-0.0378,-0.0447,0.043
1197,-0.0224,0.0591,1.0145,0.0792,-0.0505,0.0324
1198,0.0044,0.1677,1.0681,0.0883,-0.0069,-0.0876
1199,0.0854,0.1401,1.048,-0.057,0.0178,0.0751
1200,-0.0743,0.1055,1.0415,-0.0595,-0.0029,0.0642
1201,0.0054,0.086,1.0101,0.0394,0.0252,-0.0782
1202,0.0176,0.2006,1.0649,0.0706,-0.0027,-0.0011
1203,-0.0035,0.0771,1.064,-0.0314,-0.0087,0.0518
1204,-0.0178,0.1375,1.0178,-0.0378,-0.0234,-0.0595
1205,0.0535,0.1126,1.0306,0.0366,0.0324,0.0154
1206,-0.0264,0.1099,1.0577,0.0581,-0.019,0.064
1207,-0.0103,0.0841,1.0593,-0.0365,-0.0065,-0.0779
1208,0.063,0.1364,1.0198,-0.0381,-0.0103,-0.0056
1209,0.0098,0.048,1.0415,0.0525,0.0068,0.0751
1210,-0.0197,0.0879,1.0602,0.0405,0.0148,-0.0297
1211,0.0589,0.1077,1.0618,-0.041,-0.0092,-0.0542
1212,0.0148,0.0737,1.0327,-0.0308,-0.0047,0.083
1213,-0.0168,0.0526,1.0306,0.0634,0.0134,-0.0326
1214,0.0428,0.129,1.0703,0.0246,0.0084,-0.0318
1215,0.01,0.0713,1.0588,-0.0439,-0.0126,0.0466
1216,-0.0131,0.0574,1.0157,-0.0067,0.0005,-0.0181
1217,0.0415,0.0976,1.0486,0.0565,0.0124,-0.0714
1218,0.035,0.0945,1.064,0.0065,-0.0093,0.0731
1219,-0.0219,0.0651,1.0485,-0.0189,-0.0136,-0.0142
1220,0.0212,0.0891,1.0312,-0.0021,-0.0005,-0.0521
1221,0.0489,0.1225,1.0454,0.0522,-0.002,0.0008
1222,-0.0304,0.0735,1.0703,0.0099,-0.0009,0.0402
1223,0.0074,0.1304,1.0264,-0.0185,-0.0056,-0.0873
1224,0.0323,0.1029,1.0457,0.0097,-0.0162,0.036
1225,-0.0349,0.1182,1.0368,0.0547,0.0095,-0.0028
1226,-0.0024,0.1161,1.0576,0.0063,-0.0173,-0.0578
1227,0.0263,0.1578,1.0433,-0.028,-0.0011,0.0055
1228,-0.0195,0.0687,1.0295,0.0252,-0.024,0.0591
1229,-0.0351,0.1404,1.0428,0.0439,0.0126,-0.0718
1230,0.0615,0.1285,1.0568,-0.0029,-0.0218,0.0005
1231,-0.0239,0.1137,1.0398,-0.0238,-0.0088,0.0704
1232,-0.0096,0.0585,1.0312,0.0362,-0.0433,-0.0519
1233,0.0489,0.1417,1.0696,0.0346,0.03,-0.0115
1234,0.0151,0.0748,1.0477,0.0029,-0.0414,0.0748
1235,-0.0252,0.0978,1.0373,-0.0117,0.0037,-0.0377
1236,0.0824,0.0943,1.0389,0.0196,-0.0153,-0.0265
1237,0.0181,0.0956,1.0567,0.0389,-0.0064,0.0943
1238,-0.013,0.0672,1.0402,0.0136,-0.0349,-0.02
1239,0.0433,0.1081,1.0515,-0.0132,-0.0035,-0.0403
1240,0.0496,0.0704,1.0328,0.0318,-0.0293,0.0635
1241,-0.0199,0.0576,1.0568,0.0348,-0.0156,0.0126
1242,0.0717,0.0767,1.0554,-0.0039,-0.0165,-0.0566
1243,0.0479,0.0857,1.0278,0.0282,-0.0862,0.0675
1244,-0.0045,0.0601,1.0444,0.0362,0.0108,-0.0229
1245,0.0451,0.082,1.0702,0.0248,-0.0538,-0.0434
1246,0.0864,0.0779,1.0245,0.0029,-0.0153,0.0055
1247,-0.0188,0.0707,1.0674,-0.006,0.022,0.0352
1248,0.046,0.087,1.0265,0.0164,0.0085,-0.0716
1249,0.0458,0.0974,1.0653,0.012,-0.0064,0.027
1250,-0.0002,0.0978,1.0241,0.0241,-0.0039,0.0037
