Count,Accel.X,Accel.Y,Accel.Z,Gyro.X,Gyro.Y,Gyro.Z
864,-0.0457,-0.0276,1.0509,0.0061,0.0004,0.0698
865,-0.0364,-0.0391,1.0489,0.0091,-0.0116,0.0557
866,-0.0312,-0.0353,1.0494,0.013,-0.0128,0.0375
867,-0.0244,-0.0419,1.0454,0.015,-0.0084,0.015
868,-0.0179,-0.0472,1.0428,0.0037,-0.0133,0.0008
869,-0.0196,-0.0599,1.0478,0.0096,-0.0013,-0.0033
870,-0.0236,-0.0698,1.0464,0.0116,-0.0001,-0.0033
871,-0.0146,-0.0825,1.0457,0.0005,-0.0099,-0.0036
872,-0.0103,-0.0884,1.042,0.0128,0.0011,-0.0067
873,-0.0267,-0.0569,1.0499,0.0423,0.0252,-0.0105
874,-0.0359,-0.0765,1.0383,-0.0008,-0.0081,-0.0268
875,-0.037,-0.0645,1.0521,0.014,-0.0035,-0.0437
876,-0.0251,-0.0823,1.032,0.0032,-0.0174,-0.0409
877,-0.0668,-0.0831,1.0376,0.023,0.0228,-0.0208
878,-0.0024,-0.0755,1.0573,0.0328,0.0091,-0.0008
879,-0.0034,-0.1044,1.044,-0.0177,-0.0652,0.0142
880,-0.052,-0.0681,1.062,0.0197,0.0182,0.0365
881,0.0344,-0.0955,1.0207,-0.0427,-0.0784,0.0758
882,-0.0947,-0.1124,1.0726,0.0069,0.0071,0.0905
883,0.0497,-0.013,1.0413,-0.0728,-0.1085,0.1133
884,-0.0613,-0.0792,1.0401,0.0909,0.0824,0.0928
885,0.0199,-0.064,1.1616,-0.1314,-0.1683,0.1033
886,-0.0662,0.0173,0.938,0.0992,0.0401,0.0816
887,0.058,-0.0606,1.0202,-0.0232,-0.0804,0.0651
888,-0.0739,-0.0442,1.0913,0.0108,0.004,0.0252
889,0.0404,-0.0826,0.9467,0.0696,0.0441,0.0071
890,-0.0775,-0.0641,1.0912,-0.0664,-0.0996,-0.0305
891,-0.1722,-0.0848,1.0887,-0.0454,0.0188,-0.0706
892,0.0487,-0.1099,1.0882,-0.0951,-0.1346,-0.0437
893,-0.0969,-0.0002,1.1127,-0.1675,-0.2574,-0.0503
894,-0.0527,-0.0025,0.9868,0.1387,0.1053,-0.024
895,-0.0057,-0.1218,1.1415,-0.0577,-0.1083,-0.0021
896,0.0693,0.0067,1.0443,-0.2077,-0.2774,0.0178
897,-0.0954,0.0823,1.0593,0.2366,0.2037,0.014
898,0.0492,-0.1128,1.0977,0.0481,0.0659,0.0318
899,0.0128,0.0045,1.0469,-0.1901,-0.2403,0.037
900,-0.1292,-0.0151,0.9805,-0.0399,-0.0554,0.0125
901,-0.0627,-0.0291,1.1725,0.0611,0.0402,0.0304
902,-0.0422,-0.0666,1.2148,-0.1848,-0.2025,0.0213
903,-0.0977,0.0605,0.9232,0.0822,0.0535,0.0087
904,0.0147,-0.1078,1.0411,0.0509,-0.0108,0.0144
905,-0.1827,-0.0338,1.0333,-0.0744,-0.1124,-0.0301
906,-0.0216,-0.0717,1.1791,-0.0933,-0.094,0.0045
907,-0.019,0.0639,0.9989,0.0719,0.0117,0.0015
908,-0.0031,-0.045,1.017,-0.0529,-0.1567,0.0024
909,0.0062,-0.0492,1.0728,-0.1571,-0.2342,0.01
910,0.0428,-0.0057,1.1636,-0.1899,-0.2358,0.0222
911,-0.1351,0.1034,0.9892,0.2939,0.3073,-0.0126
912,-0.0369,0.0318,1.0235,0.1101,0.132,0.0194
913,0.0012,0.0278,1.0327,-0.0443,-0.0728,0.0036
914,0.0374,0.0139,1.0779,-0.1202,-0.1435,0.0346
915,-0.0121,-0.0507,1.0237,0.1823,0.2471,0.0897
916,0.0842,-0.0838,1.2471,-0.0489,0.0273,0.1166
917,0.0464,-0.0447,1.0438,0.0883,0.1863,0.1816
918,-0.0829,-0.0148,1.1358,0.3056,0.3672,0.1104
919,0.0421,-0.1422,1.0414,-0.2093,-0.2027,0.1125
920,-0.0825,0.0459,1.0411,-0.0577,-0.0703,0.0318
921,0.09,-0.071,1.1688,0.0005,-0.0071,0.0372
922,-0.0063,-0.0985,0.873,-0.0044,0.0031,-0.0545
923,-0.0792,0.0841,1.2006,-0.1779,-0.2125,-0.1634
924,0.0737,-0.1331,0.7969,0.1932,0.1125,-0.0305
925,0.1376,-0.1674,1.1445,-0.4079,-0.5077,-0.0992
926,-0.1063,0.0988,0.8732,0.0935,0.0434,-0.282
927,0.0825,0.0247,0.9967,0.269,0.3383,-0.2278
928,0.1098,-0.0344,0.9491,-0.2423,-0.2949,-0.2527
929,-0.1234,0.0484,1.0588,0.0634,0.045,-0.2738
930,0.1059,0.0621,1.1088,0.09,0.1375,-0.2083
931,-0.0991,0.0567,0.8207,0.2489,0.3049,-0.2481
932,0.101,-0.1325,1.1802,-0.3141,-0.2674,-0.1297
933,-0.2189,0.1805,0.8005,0.151,0.1052,-0.2342
934,0.0693,-0.0846,0.896,0.1842,0.1232,-0.0783
935,-0.0447,-0.0063,0.996,-0.1891,-0.1847,-0.1422
936,-0.0256,-0.0089,1.0841,0.0695,0.0976,-0.0911
937,0.0007,0.0667,0.8879,0.1937,0.2256,-0.0983
938,-0.0245,-0.0242,1.0679,-0.0172,-0.0276,-0.1248
939,-0.1766,-0.0474,1.0441,-0.064,-0.0361,-0.1732
940,0.0428,0.0045,0.8467,0.1156,0.0148,-0.1324
941,-0.1365,0.0541,1.2337,-0.1939,-0.2545,-0.2254
942,0.049,0.0908,0.9411,0.1672,0.122,-0.1178
943,0.0088,0.0756,1.0563,-0.135,-0.162,-0.1298
944,-0.0372,0.032,1.0522,-0.0089,-0.0158,-0.125
945,0.011,0.0724,0.9835,0.0185,-0.0523,-0.0822
946,-0.0504,0.0229,0.9752,0.0949,0.0395,-0.0381
947,-0.0381,0.0988,1.0291,-0.0237,-0.0682,0.004
948,-0.0497,0.0339,1.0846,-0.1811,-0.1824,0.0582
949,-0.143,0.0832,1.0883,0.1766,0.1951,0.0558
950,-0.0353,-0.0203,1.032,-0.0712,-0.0953,0.1156
951,-0.0773,-0.0424,0.9501,-0.0023,-0.0107,0.1261
952,-0.0565,0.0856,1.1229,0.0108,0.0337,0.1241
953,-0.0876,-0.0445,0.9732,0.085,0.092,0.0808
954,-0.02,0.0383,1.1046,-0.0695,-0.1196,0.0816
955,-0.1068,0.0756,1.04,0.0852,0.1354,0.0095
956,-0.0729,-0.0532,1.006,-0.0525,0.0177,-0.0393
957,-0.155,0.0654,1.1373,-0.0174,0.0593,-0.086
958,-0.082,-0.0813,0.9285,0.09,0.0675,-0.0838
959,-0.095,-0.0624,1.0152,-0.1308,-0.2108,-0.0738
960,-0.1155,0.033,1.0652,0.059,-0.0447,-0.0374
961,-0.0573,0.0076,1.0051,0.1826,0.1093,-0.0178
962,0.0814,-0.0895,1.0111,-0.239,-0.2357,-0.0108
963,-0.075,0.0921,1.1847,-0.1855,-0.1129,-0.013
964,-0.0944,-0.0159,0.9871,0.2959,0.3583,-0.0085
965,0.0974,-0.1236,1.0414,-0.0826,-0.1184,0.0523
966,-0.0395,0.0347,1.0734,-0.1794,-0.2367,0.0542
967,-0.0021,-0.0032,0.9549,0.1495,0.1209,0.0602
968,0.051,-0.0267,1.0737,-0.1722,-0.226,0.0726
969,-0.0636,0.0329,1.0384,0.0418,0.0405,0.0631
970,0.0472,-0.0526,1.0134,-0.0156,-0.0019,0.0511
971,-0.0252,-0.0248,1.0746,-0.0993,-0.0672,0.0383
972,0.0266,0.0671,1.1844,0.0458,0.0559,0.0523
973,-0.0562,0.0365,0.9854,0.1421,0.128,0.0434
974,0.0259,-0.0184,1.0911,0.0119,0.0177,0.057
975,-0.0925,0.0537,1.0391,0.021,0.0304,0.0996
976,-0.0081,-0.0425,1.0878,-0.0129,0.0012,0.1403
977,-0.0444,0.0647,1.0361,-0.0668,-0.1079,0.1635
978,-0.0164,0.0095,0.9766,0.0156,-0.0169,0.166
979,0.0242,0.0048,1.0117,-0.0535,-0.098,0.1558
980,-0.0001,0.0457,1.0073,-0.027,-0.0502,0.1402
981,0.0351,0.036,1.0574,0.0518,0.0262,0.0913
982,-0.0327,0.059,1.0094,0.0103,0.0156,0.0374
983,0.0215,0.0463,1.0477,0.0154,0.0261,0.0099
984,0.0001,0.0447,1.0781,-0.0634,-0.0577,-0.0357
985,-0.0139,0.0535,1.0594,0.0754,0.057,-0.0783
986,0.0065,0.0291,1.0497,-0.0165,-0.0439,-0.1194
987,-0.0009,0.0215,1.053,0.0244,0.02,-0.1493
988,0.0038,0.019,1.0573,-0.0069,-0.0023,-0.1582
989,-0.0175,0.0054,1.0493,0.0119,0.0005,-0.1409
990,-0.0093,0.0189,1.0507,0.0333,0.0104,-0.1117
991,-0.0082,0.0296,1.0504,0.0073,-0.0005,-0.0818
992,-0.0165,0.0377,1.0527,0.0117,0.0146,-0.0447
993,-0.0177,0.0345,1.0497,0.0004,-0.0043,-0.0028
994,-0.0216,0.0249,1.0502,0.0108,0.0024,0.0229
995,-0.0139,-0.0142,1.0534,-0.0281,-0.025,0.0438
996,-0.0243,-0.0063,1.0446,-0.0045,-0.0037,0.0483
997,-0.0124,-0.0327,1.0507,0.0201,0.0065,0.0454
998,-0.0193,-0.0279,1.043,0.0128,-0.0076,0.0362
999,-0.0233,-0.0246,1.0438,0.0126,0.0056,0.0238
1000,-0.0303,-0.0166,1.053,0.0153,0.0073,0.0097
1001,-0.0375,-0.0261,1.046,-0.0063,-0.0197,-0.0079
1002,-0.0239,-0.0205,1.0495,0.0264,0.0028,-0.0174
1003,-0.0188,-0.0106,1.0479,0.0115,-0.013,-0.0168
1004,-0.0059,-0.0097,1.0471,0.0047,-0.0152,-0.0168
1005,-0.0063,-0.011,1.0475,0.0087,0.0,-0.018
1006,-0.0118,-0.0171,1.0482,0.0124,0.0079,-0.0153
1007,-0.0189,-0.0226,1.047,0.0081,0.0057,-0.0116
1008,-0.0289,-0.0095,1.0524,0.0164,0.0085,-0.0032
1009,-0.0351,-0.0073,1.051,0.0209,0.0121,0.0012
1010,-0.028,-0.0103,1.0544,0.002,-0.0116,-0.0007
1011,-0.0234,-0.0109,1.0459,-0.0001,-0.0107,-0.0005
1012,-0.0204,-0.0189,1.0494,0.0126,-0.0012,-0.0021
1013,-0.0175,-0.0204,1.0479,0.0033,-0.0104,-0.0027
1014,-0.019,-0.018,1.0482,0.0067,-0.0081,-0.0024
1015,-0.0206,-0.0134,1.0459,0.0162,0.0049,-0.0049
1016,-0.0153,-0.0145,1.0473,0.0077,-0.0027,-0.0079
1017,-0.0154,-0.014,1.0504,0.0064,-0.0039,-0.0095
1018,-0.0172,-0.0113,1.0475,0.014,0.0051,-0.0036
1019,-0.0226,-0.0148,1.0499,0.0146,0.0075,-0.0033
1020,-0.0254,-0.0166,1.0491,0.0053,-0.0049,-0.0008
1021,-0.0278,-0.017,1.0465,0.01,0.0012,-0.0008
1022,-0.0228,-0.0116,1.0469,0.012,0.0004,-0.0027
1023,-0.0149,-0.0175,1.0479,-0.0004,-0.0148,-0.0069
1024,-0.024,-0.0089,1.0464,0.0073,-0.0075,-0.0088
1025,-0.0165,-0.0182,1.0458,0.0092,-0.0011,-0.0093
1026,-0.0188,-0.0136,1.048,0.0069,-0.0025,-0.0105
1027,-0.0246,-0.0153,1.0472,0.0109,-0.0024,-0.0085
1028,-0.0256,-0.0143,1.0482,0.0061,-0.0043,-0.0092
1029,-0.0229,-0.0103,1.0477,0.0076,-0.0029,-0.0134
1030,-0.0179,-0.0188,1.0488,0.0047,-0.0049,-0.0144
1031,-0.0181,-0.0183,1.0487,0.0043,-0.0075,-0.0133
1032,-0.0188,-0.0156,1.0482,0.015,0.0059,-0.0115
1033,-0.0177,-0.0179,1.0496,0.0091,0.0011,-0.0152
1034,-0.0219,-0.0139,1.0479,0.0031,-0.0043,-0.0154
1035,-0.0234,-0.0118,1.0471,0.0101,0.004,-0.0185
1036,-0.029,-0.0148,1.0491,0.0084,-0.0016,-0.0204
1037,-0.0243,-0.0194,1.0496,-0.0051,-0.0153,-0.0164
1038,-0.0227,-0.0138,1.0449,0.0069,-0.0045,-0.0192
1039,-0.0162,-0.0168,1.0497,0.0052,-0.0052,-0.0268
1040,-0.0146,-0.0219,1.0477,0.0004,-0.0075,-0.0393
1041,-0.0184,-0.0173,1.0456,0.0109,0.0061,-0.0483
1042,-0.0181,-0.023,1.0491,0.0075,0.0003,-0.0559
1043,-0.0242,-0.0134,1.0469,0.0057,0.0005,-0.0581
1044,-0.0248,-0.0116,1.051,0.0129,0.0055,-0.0569
1045,-0.0208,-0.0136,1.0504,0.0072,-0.0001,-0.0578
1046,-0.0259,-0.0189,1.0449,0.0044,-0.0027,-0.0597
1047,-0.0401,-0.0221,1.0718,0.0212,-0.0126,-0.0515
1048,-0.035,0.0648,1.0092,0.0727,0.0036,-0.0957
1049,0.0615,0.0667,1.0664,0.0706,-0.0226,-0.1168
1050,0.0594,0.0685,1.0369,-0.0542,-0.0999,-0.1256
1051,0.0538,0.0583,1.0235,-0.0091,-0.0069,-0.0945
1052,0.0159,0.0187,1.0378,-0.0033,0.0245,-0.0431
1053,-0.0263,0.0198,1.0484,-0.0387,0.0017,0.0292
1054,-0.0327,0.049,1.053,0.0184,0.0867,0.0927
1055,-0.1041,-0.093,1.031,-0.0867,0.021,0.116
1056,-0.1483,-0.0552,1.0825,-0.0029,0.0185,0.1525
1057,-0.0979,-0.0703,1.0827,0.0714,-0.002,0.181
1058,-0.065,-0.1269,1.048,-0.0519,-0.1262,0.2284
1059,-0.0633,-0.08,1.0662,-0.0152,-0.0397,0.261
1060,0.0543,-0.1213,1.0404,0.0712,0.0296,0.2603
1061,-0.0048,-0.049,1.0414,-0.0451,-0.1052,0.1872
1062,0.0156,-0.0287,1.0284,0.1036,0.0782,0.127
1063,0.0345,-0.0614,1.0506,0.0092,-0.0144,0.0499
1064,-0.0219,-0.0126,1.0422,0.0053,0.0193,-0.008
1065,-0.0143,-0.0283,1.0454,0.0189,0.0585,-0.0349
1066,-0.0377,-0.0187,1.0617,-0.0016,0.0156,-0.0558
1067,-0.062,-0.0049,1.0535,0.0041,0.0039,-0.0742
1068,-0.0408,-0.0026,1.0478,0.0375,0.0202,-0.1068
1069,-0.0519,0.0054,1.0544,-0.0007,-0.0217,-0.1459
1070,-0.0379,-0.0195,1.0479,-0.0142,-0.0375,-0.1728
1071,-0.0132,-0.0367,1.0448,0.0035,-0.0221,-0.1836
1072,-0.0013,-0.0353,1.0455,0.0157,-0.0194,-0.1917
1073,0.0081,-0.0212,1.0455,0.0269,-0.0059,-0.1899
1074,0.0011,-0.0048,1.0451,0.0326,0.0112,-0.1736
1075,-0.0112,0.0005,1.0393,0.0218,0.0157,-0.1489
1076,-0.0233,0.0209,1.048,0.0333,0.0341,-0.1134
1077,-0.0288,-0.0009,1.0519,-0.0134,-0.0088,-0.0639
1078,-0.0438,-0.0026,1.0487,0.0079,-0.0036,-0.0055
1079,-0.0299,-0.0112,1.0475,0.0104,-0.0099,0.0418
1080,-0.0157,-0.0155,1.0485,0.0096,-0.0186,0.0684
1081,-0.0291,-0.0127,1.0469,0.0113,-0.0266,0.1047
1082,-0.0084,-0.021,1.0493,0.0185,-0.0237,0.1439
1083,0.0029,-0.0148,1.0431,0.0238,-0.0096,0.1708
1084,-0.0165,-0.011,1.0476,0.0069,-0.006,0.1823
1085,-0.0178,-0.0264,1.0525,-0.0154,-0.006,0.1775
1086,-0.0328,-0.0251,1.0468,-0.004,-0.0004,0.1739
1087,-0.0249,-0.0402,1.0492,0.0028,-0.0156,0.1555
1088,-0.0096,-0.0246,1.0464,0.0205,-0.0132,0.1142
1089,0.0024,-0.0207,1.0465,0.0286,-0.0015,0.0678
1090,-0.0058,-0.015,1.047,0.0063,0.0076,0.0194
1091,-0.0138,-0.0289,1.0522,-0.0109,0.0056,-0.0169
1092,-0.0396,-0.0344,1.0513,0.0113,0.0172,-0.0317
1093,-0.0504,-0.0492,1.0516,0.0202,-0.0003,-0.0242
1094,-0.0432,-0.0544,1.0507,0.0182,-0.0274,-0.0194
1095,-0.0164,-0.0529,1.0432,0.0156,-0.0333,-0.0109
1096,-0.0016,-0.0514,1.0477,0.0126,-0.01,-0.0105
1097,-0.0112,-0.0592,1.0397,0.0003,0.0104,-0.0129
1098,-0.0068,-0.0629,1.0493,-0.0121,0.0121,0.0015
1099,-0.0081,-0.0797,1.0446,0.01,0.0174,0.01
1100,-0.0189,-0.0309,1.0467,0.017,0.0088,0.0088
1101,-0.0125,-0.0316,1.046,0.0338,0.0202,-0.0125
1102,0.0019,-0.0077,1.0567,0.0188,0.0036,-0.043
1103,-0.0696,0.0196,1.047,0.0389,0.0353,-0.0846
1104,-0.0256,-0.0273,1.0612,-0.0009,-0.0153,-0.1213
1105,-0.0933,0.0333,1.0448,0.0257,-0.0025,-0.1256
1106,0.0016,-0.0394,1.0391,-0.0053,-0.0438,-0.1077
1107,-0.0175,0.005,1.0305,0.0052,-0.0224,-0.0971
1108,-0.0025,0.0343,1.0477,0.0411,0.0541,-0.0903
1109,0.0201,-0.0078,1.0425,0.0121,0.0165,-0.0919
1110,-0.0027,0.0349,1.0565,0.0229,0.0253,-0.0952
1111,0.0103,0.0231,1.0455,0.0383,0.0446,-0.0728
1112,-0.011,0.0206,1.0469,0.0125,0.0084,-0.039
1113,-0.0139,0.0503,1.0499,0.0272,0.0329,-0.0213
1114,-0.0061,0.042,1.0555,-0.0095,0.0192,-0.0126
1115,-0.0589,0.04,1.0546,-0.0097,0.0356,-0.0048
1116,-0.0587,0.0146,1.0511,-0.0342,-0.0024,0.0071
1117,-0.0382,0.008,1.0496,-0.0217,-0.0349,0.0047
1118,-0.0209,0.0214,1.0563,0.0045,-0.0276,-0.0137
1119,0.0063,-0.0214,1.035,0.0004,-0.0241,-0.0361
1120,0.0208,0.0034,1.0426,0.0222,0.0157,-0.0434
1121,0.0072,-0.0095,1.0419,-0.0019,0.0033,-0.0382
1122,-0.0182,-0.0099,1.0489,0.0168,0.0277,-0.0317
1123,-0.0504,-0.0112,1.0482,0.0354,0.0364,-0.0181
1124,-0.051,-0.0273,1.0495,-0.0088,-0.013,0.0043
1125,-0.0543,-0.0256,1.05,0.0073,-0.0043,0.0096
1126,-0.0365,-0.0353,1.0516,-0.0011,-0.0204,0.022
1127,-0.0161,-0.012,1.0433,0.0096,-0.0181,0.0177
1128,-0.0011,-0.0214,1.0453,0.0021,-0.0248,-0.0016
1129,0.0039,-0.0128,1.0427,0.0093,-0.0061,-0.0088
1130,-0.0131,-0.0146,1.0452,0.0076,0.0045,-0.0004
1131,-0.0189,-0.0165,1.0533,0.0121,0.0096,0.0097
1132,-0.0312,-0.0121,1.0504,0.0068,0.0047,0.0099
1133,-0.0402,-0.0131,1.0502,0.0144,0.0049,0.0108
1134,-0.0314,-0.0148,1.0532,0.0063,-0.0116,0.0067
1135,-0.0198,-0.0142,1.0466,0.0045,-0.016,0.0065
1136,-0.0154,-0.0123,1.0522,0.0076,-0.0096,0.0041
1137,-0.008,-0.0129,1.0455,0.0081,-0.0008,-0.0001
1138,-0.0112,-0.0197,1.0462,0.0071,0.0001,-0.0012
1139,-0.0217,-0.0161,1.0478,0.0087,0.0031,0.0003
1140,-0.0253,-0.0125,1.0461,0.0121,0.0077,-0.0007
1141,-0.0334,-0.0097,1.048,0.0119,0.0057,-0.0003
1142,-0.0295,-0.0156,1.0499,0.0059,-0.0063,-0.0001
1143,-0.0242,-0.014,1.049,0.008,-0.0067,-0.0027
1144,-0.0267,-0.0134,1.0497,0.0067,-0.0059,-0.0029
1145,-0.0148,-0.0203,1.0465,0.0099,-0.0084,-0.0056
1146,-0.0192,-0.0077,1.0452,0.0081,-0.0064,-0.0047
1147,-0.0164,-0.019,1.0492,0.0093,-0.0025,-0.0037
1148,-0.0172,-0.0112,1.0447,0.012,-0.0024,0.0008
1149,-0.0154,-0.0189,1.0483,0.0064,-0.0031,0.0007
1150,-0.025,-0.0172,1.0502,0.0123,0.0037,0.0
1151,-0.0255,-0.0122,1.0502,0.0132,0.0009,-0.0003
1152,-0.0239,-0.0183,1.0491,0.008,-0.0064,-0.0015
1153,-0.0273,-0.0105,1.0455,0.0144,0.0012,0.0011
1154,-0.0213,-0.0139,1.0494,0.01,-0.0049,0.0055
1155,-0.0257,-0.012,1.0461,0.0064,-0.0071,0.0089
1156,-0.0201,-0.0102,1.0475,0.0119,0.0012,0.0142
1157,-0.0202,-0.0155,1.0497,0.006,-0.008,0.0173
1158,-0.0212,-0.0139,1.0497,0.0061,-0.0077,0.0196
1159,-0.0208,-0.0137,1.0479,0.0087,-0.0028,0.0196
1160,-0.0203,-0.0169,1.0477,0.0089,-0.002,0.0214
1161,-0.0267,-0.0131,1.0473,0.0071,-0.0028,0.0242
1162,-0.0204,-0.0161,1.0486,0.0061,-0.0049,0.0241
1163,-0.0215,-0.0159,1.0492,0.0088,-0.0025,0.0221
1164,-0.0222,-0.0162,1.047,0.0068,-0.0039,0.0182
1165,-0.0204,-0.0169,1.0505,0.0071,-0.0073,0.0113
1166,-0.0209,-0.0117,1.0468,0.0092,-0.0027,0.0013
1167,-0.021,-0.0187,1.0483,0.0101,-0.0027,-0.0016
1168,-0.0263,-0.0136,1.0488,0.0089,-0.0017,-0.0023
1169,-0.0204,-0.0185,1.0482,0.004,-0.0068,-0.0045
1170,-0.0225,-0.0122,1.0484,0.0141,-0.0003,-0.0036
1171,-0.0248,-0.009,1.0479,0.0087,-0.0027,-0.0037
1172,-0.0161,-0.0168,1.0484,0.0067,-0.0023,-0.0019
1173,-0.0204,-0.0178,1.0477,0.006,-0.0021,0.0001
1174,-0.0225,-0.0183,1.0495,0.0089,-0.0017,0.0001
1175,-0.0198,-0.0142,1.0492,0.0109,0.0007,0.0001
1176,-0.0195,-0.0107,1.0472,0.0101,0.0007,-0.0025
1177,-0.0234,-0.012,1.0482,0.006,-0.0016,-0.002
1178,-0.0226,-0.015,1.0506,0.0091,-0.0016,-0.0023
1179,-0.0218,-0.0179,1.0501,0.0087,-0.0016,-0.0008
1180,-0.0218,-0.0151,1.0491,0.0093,-0.0016,-0.0025
1181,-0.0231,-0.0161,1.0495,0.01,-0.0015,-0.0028
1182,-0.0207,-0.0137,1.0497,0.01,-0.0033,-0.0031
1183,-0.0207,-0.0143,1.0503,0.0067,-0.0047,-0.0007
1184,-0.0197,-0.0128,1.051,0.0096,0.0001,-0.0005
1185,-0.0212,-0.0148,1.0494,0.0087,-0.002,0.0015
1186,-0.0202,-0.0176,1.0465,0.0079,-0.0012,0.0013
1187,-0.0203,-0.0145,1.0499,0.0129,0.0023,0.0007
1188,-0.0197,-0.0152,1.0478,0.0115,0.0005,-0.0009
1189,-0.0211,-0.014,1.0498,0.0112,0.0021,-0.0005
1190,-0.0233,-0.0181,1.05,0.0142,0.0024,0.0
1191,-0.0239,-0.0166,1.0486,0.0176,0.0007,0.0016
1192,-0.0299,-0.0082,1.0479,0.015,0.0003,0.0051
1193,-0.0255,-0.0068,1.0476,0.0109,-0.0028,0.0027
1194,-0.0198,-0.011,1.0493,0.0016,-0.0067,-0.0013
1195,-0.0252,-0.0135,1.0496,0.0007,-0.0083,0.0015
1196,-0.0186,-0.0205,1.0468,0.0083,-0.0011,0.0009
1197,-0.0139,-0.0212,1.0477,0.008,-0.0004,0.0037
1198,-0.0231,-0.0153,1.0459,0.0126,0.0008,0.0011
1199,-0.0241,-0.0089,1.0477,0.0097,0.0007,-0.002
1200,-0.0237,-0.0083,1.0468,0.0092,-0.0007,-0.0041
1201,-0.0262,-0.0143,1.049,0.0055,-0.0037,-0.0007
1202,-0.0224,-0.0176,1.0482,0.0055,-0.0055,0.0004
1203,-0.0191,-0.0166,1.0457,0.0108,-0.0015,0.0
1204,-0.0208,-0.0138,1.0494,0.0115,-0.0008,-0.0033
1205,-0.0236,-0.0125,1.0479,0.0109,0.0001,-0.0019
1206,-0.0251,-0.0114,1.0483,0.0077,-0.0017,-0.0008
1207,-0.026,-0.0146,1.0507,0.0072,-0.0019,-0.0024
1208,-0.024,-0.0158,1.0492,0.0045,-0.0037,-0.0057
1209,-0.0189,-0.0178,1.0494,0.0101,-0.002,-0.0041
1210,-0.0215,-0.0114,1.048,0.0121,0.0,-0.0007
1211,-0.0197,-0.0121,1.0486,0.0045,-0.0037,-0.0029
1212,-0.0203,-0.0149,1.0479,0.0111,-0.0001,-0.0033
1213,-0.0236,-0.0162,1.0491,0.0117,-0.0008,-0.0003
1214,-0.0186,-0.0221,1.0492,0.0104,-0.0029,0.0001
1215,-0.0216,-0.0167,1.0464,0.0142,-0.0001,-0.0005
1216,-0.0211,-0.0104,1.0479,0.0257,0.0111,-0.0043
1217,-0.0259,-0.0109,1.049,0.0084,-0.0037,-0.0055
1218,-0.0256,-0.0089,1.0465,0.0096,-0.0023,-0.0001
1219,-0.0248,-0.0093,1.0482,0.0204,0.0071,0.0003
1220,-0.013,-0.0132,1.0511,0.01,-0.0059,0.0037
1221,-0.0056,-0.0127,1.0536,0.0221,0.0068,0.0052
1222,-0.0212,-0.0071,1.0524,0.0248,0.0119,0.0028
1223,-0.0211,-0.0281,1.0464,-0.0184,-0.0346,0.0016
1224,-0.0415,-0.0117,1.0449,0.0301,0.018,0.0093
1225,-0.0454,-0.0154,1.0494,0.0077,-0.0056,0.0035
1226,-0.0162,-0.027,1.0588,0.0133,-0.0051,0.0069
1227,-0.0165,-0.0035,1.0485,0.0352,0.0103,0.0284
1228,-0.0243,0.0023,1.0371,0.0216,-0.0129,0.0471
1229,-0.0036,-0.0042,1.0527,0.0081,-0.0089,0.0387
1230,-0.0212,0.0135,1.0441,-0.017,-0.0258,0.0465
1231,-0.0237,-0.0174,1.0359,-0.015,-0.0087,0.0411
1232,-0.0251,-0.0135,1.0541,-0.0077,-0.0025,0.0329
1233,-0.0278,-0.0433,1.0482,0.0104,0.0035,0.035
1234,-0.0281,-0.024,1.0483,0.0133,-0.0056,0.0336
1235,-0.0193,-0.014,1.0509,0.029,0.0075,0.0166
1236,-0.0239,-0.01,1.05,0.014,0.0001,-0.0024
1237,-0.0282,-0.007,1.0459,0.0008,-0.0071,-0.0132
1238,-0.0261,-0.0075,1.05,0.0091,-0.0057,-0.0071
1239,-0.0192,-0.0095,1.0522,0.0009,-0.0141,0.0043
1240,-0.0062,-0.0096,1.0407,0.0053,-0.0033,-0.0044
1241,-0.0083,-0.0164,1.0449,0.0072,0.0065,-0.0156
1242,-0.0173,-0.0173,1.0494,0.0039,0.0071,-0.0205
1243,-0.0358,-0.0153,1.0504,0.0071,0.008,-0.0209
1244,-0.0479,-0.0132,1.0488,0.0059,-0.0031,-0.0145
1245,-0.0411,-0.0104,1.0523,0.0091,-0.0073,-0.0076
1246,-0.0106,-0.0106,1.0446,0.0108,-0.0085,0.0
1247,0.0007,-0.0103,1.0475,0.0055,-0.0056,-0.0027
1248,-0.0157,-0.0081,1.0498,0.0005,0.0024,-0.0128
1249,-0.0085,-0.0236,1.0557,-0.0015,-0.0025,-0.0133
1250,-0.0273,-0.0191,1.0452,0.0249,0.0204,-0.0125
1251,-0.048,-0.0117,1.0519,0.0244,0.0105,-0.0065
1252,-0.0328,-0.0185,1.0431,-0.0003,-0.0132,-0.0112
1253,-0.0209,-0.0008,1.0545,0.0041,-0.008,-0.0172
1254,-0.0253,-0.0125,1.047,0.0037,-0.0045,-0.0274
1255,-0.0125,-0.0157,1.049,0.002,0.0017,-0.0471
1256,-0.0031,-0.0148,1.0488,0.0104,0.0047,-0.0523
1257,-0.0206,-0.0129,1.0404,0.0157,0.0197,-0.068
1258,0.0027,-0.0148,1.0527,-0.0015,0.0141,-0.0927
1259,-0.0164,-0.0274,1.0515,-0.0068,0.0148,-0.1089
1260,-0.0145,-0.0147,1.0662,0.0434,0.0718,-0.1234
